task_id	seed_id	dataset	task_description	source_clip	visual_context	audio_pillar	tier	corruption_type	corruption_severity	model	av_sync_score	artifact_quality_score	speaker_consistency_score	semantic_match_score	music_coherence_score	detection_correct	ground_truth_label
S4_greatest_hits_greatest_hits_2015-02-16-17-32-18_denoised_00_severity0.5	S4	greatest_hits	S4: artifact_inject on greatest_hits/greatest_hits_2015-02-16-17-32-18_denoised_00	greatest_hits_2015-02-16-17-32-18_denoised_00	True	voice	1	artifact_inject	severity=0.5	gemini_2_5_flash	5	3	5	5	5	True	artifact_inject
S4_greatest_hits_greatest_hits_2015-02-16-17-32-18_denoised_00_severity0.7	S4	greatest_hits	S4: artifact_inject on greatest_hits/greatest_hits_2015-02-16-17-32-18_denoised_00	greatest_hits_2015-02-16-17-32-18_denoised_00	True	voice	1	artifact_inject	severity=0.7	signal_pipeline	5	2	5	5	5	False	artifact_inject
S4_greatest_hits_greatest_hits_2015-02-16-17-32-18_denoised_00_severity0.7	S4	greatest_hits	S4: artifact_inject on greatest_hits/greatest_hits_2015-02-16-17-32-18_denoised_00	greatest_hits_2015-02-16-17-32-18_denoised_00	True	voice	1	artifact_inject	severity=0.7	gemini_2_5_flash	5	2	5	5	5	True	artifact_inject
S4_greatest_hits_greatest_hits_2015-02-16-17-32-18_denoised_00_severity0.9	S4	greatest_hits	S4: artifact_inject on greatest_hits/greatest_hits_2015-02-16-17-32-18_denoised_00	greatest_hits_2015-02-16-17-32-18_denoised_00	True	voice	1	artifact_inject	severity=0.9	signal_pipeline	5	2	5	5	5	True	artifact_inject
S4_greatest_hits_greatest_hits_2015-02-16-17-32-18_denoised_00_severity0.9	S4	greatest_hits	S4: artifact_inject on greatest_hits/greatest_hits_2015-02-16-17-32-18_denoised_00	greatest_hits_2015-02-16-17-32-18_denoised_00	True	voice	1	artifact_inject	severity=0.9	gemini_2_5_flash	5	3	5	5	5	True	artifact_inject
S4_greatest_hits_greatest_hits_2015-02-16-17-32-18_denoised_00_severity1.0	S4	greatest_hits	S4: artifact_inject on greatest_hits/greatest_hits_2015-02-16-17-32-18_denoised_00	greatest_hits_2015-02-16-17-32-18_denoised_00	True	voice	1	artifact_inject	severity=1.0	signal_pipeline	5	2	5	5	5	False	artifact_inject
S4_greatest_hits_greatest_hits_2015-02-16-17-32-18_denoised_00_severity1.0	S4	greatest_hits	S4: artifact_inject on greatest_hits/greatest_hits_2015-02-16-17-32-18_denoised_00	greatest_hits_2015-02-16-17-32-18_denoised_00	True	voice	1	artifact_inject	severity=1.0	gemini_2_5_flash	5	5	5	5	5	False	artifact_inject
S4_greatest_hits_greatest_hits_2015-02-16-17-32-18_denoised_00_clean	S4	greatest_hits	S4: none on greatest_hits/greatest_hits_2015-02-16-17-32-18_denoised_00	greatest_hits_2015-02-16-17-32-18_denoised_00	True	voice	1	none	clean	signal_pipeline	5	3	5	5	5	False	clean
S4_greatest_hits_greatest_hits_2015-02-16-17-32-18_denoised_00_clean	S4	greatest_hits	S4: none on greatest_hits/greatest_hits_2015-02-16-17-32-18_denoised_00	greatest_hits_2015-02-16-17-32-18_denoised_00	True	voice	1	none	clean	gemini_2_5_flash	5	3	5	5	5	False	clean
S4_ava_ava_-FaXLcSFjUI_1386770_speech_with_music_severity0.05	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1386770_speech_with_music	ava_-FaXLcSFjUI_1386770_speech_with_music	True	voice	1	artifact_inject	severity=0.05	signal_pipeline	5	2	5	5	5	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1386770_speech_with_music_severity0.05	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1386770_speech_with_music	ava_-FaXLcSFjUI_1386770_speech_with_music	True	voice	1	artifact_inject	severity=0.05	gemini_2_5_flash	5	2	5	5	3	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1386770_speech_with_music_severity0.1	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1386770_speech_with_music	ava_-FaXLcSFjUI_1386770_speech_with_music	True	voice	1	artifact_inject	severity=0.1	signal_pipeline	5	2	5	5	5	False	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1386770_speech_with_music_severity0.1	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1386770_speech_with_music	ava_-FaXLcSFjUI_1386770_speech_with_music	True	voice	1	artifact_inject	severity=0.1	gemini_2_5_flash	5	5	5	5	5	False	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1386770_speech_with_music_severity0.15	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1386770_speech_with_music	ava_-FaXLcSFjUI_1386770_speech_with_music	True	voice	1	artifact_inject	severity=0.15	signal_pipeline	5	2	5	5	5	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1386770_speech_with_music_severity0.15	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1386770_speech_with_music	ava_-FaXLcSFjUI_1386770_speech_with_music	True	voice	1	artifact_inject	severity=0.15	gemini_2_5_flash	5	3	5	5	5	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1386770_speech_with_music_severity0.2	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1386770_speech_with_music	ava_-FaXLcSFjUI_1386770_speech_with_music	True	voice	1	artifact_inject	severity=0.2	signal_pipeline	5	2	5	5	5	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1386770_speech_with_music_severity0.2	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1386770_speech_with_music	ava_-FaXLcSFjUI_1386770_speech_with_music	True	voice	1	artifact_inject	severity=0.2	gemini_2_5_flash	5	5	5	5	5	False	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1386770_speech_with_music_severity0.3	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1386770_speech_with_music	ava_-FaXLcSFjUI_1386770_speech_with_music	True	voice	1	artifact_inject	severity=0.3	signal_pipeline	5	2	5	5	5	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1386770_speech_with_music_severity0.3	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1386770_speech_with_music	ava_-FaXLcSFjUI_1386770_speech_with_music	True	voice	1	artifact_inject	severity=0.3	gemini_2_5_flash	5	3	4	5	3	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1386770_speech_with_music_severity0.4	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1386770_speech_with_music	ava_-FaXLcSFjUI_1386770_speech_with_music	True	voice	1	artifact_inject	severity=0.4	signal_pipeline	5	2	5	5	5	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1386770_speech_with_music_severity0.4	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1386770_speech_with_music	ava_-FaXLcSFjUI_1386770_speech_with_music	True	voice	1	artifact_inject	severity=0.4	gemini_2_5_flash	4	3	5	5	3	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1386770_speech_with_music_severity0.5	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1386770_speech_with_music	ava_-FaXLcSFjUI_1386770_speech_with_music	True	voice	1	artifact_inject	severity=0.5	signal_pipeline	5	2	5	5	5	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1386770_speech_with_music_severity0.5	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1386770_speech_with_music	ava_-FaXLcSFjUI_1386770_speech_with_music	True	voice	1	artifact_inject	severity=0.5	gemini_2_5_flash	5	3	5	5	3	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1386770_speech_with_music_severity0.7	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1386770_speech_with_music	ava_-FaXLcSFjUI_1386770_speech_with_music	True	voice	1	artifact_inject	severity=0.7	signal_pipeline	5	2	5	5	5	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1386770_speech_with_music_severity0.7	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1386770_speech_with_music	ava_-FaXLcSFjUI_1386770_speech_with_music	True	voice	1	artifact_inject	severity=0.7	gemini_2_5_flash	5	3	5	4	3	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1386770_speech_with_music_severity0.9	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1386770_speech_with_music	ava_-FaXLcSFjUI_1386770_speech_with_music	True	voice	1	artifact_inject	severity=0.9	signal_pipeline	5	2	5	5	5	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1386770_speech_with_music_severity0.9	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1386770_speech_with_music	ava_-FaXLcSFjUI_1386770_speech_with_music	True	voice	1	artifact_inject	severity=0.9	gemini_2_5_flash	5	5	5	5	5	False	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1386770_speech_with_music_severity1.0	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1386770_speech_with_music	ava_-FaXLcSFjUI_1386770_speech_with_music	True	voice	1	artifact_inject	severity=1.0	signal_pipeline	5	2	5	5	5	False	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1386770_speech_with_music_severity1.0	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1386770_speech_with_music	ava_-FaXLcSFjUI_1386770_speech_with_music	True	voice	1	artifact_inject	severity=1.0	gemini_2_5_flash	5	3	5	5	3	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1386770_speech_with_music_clean	S4	ava	S4: none on ava/ava_-FaXLcSFjUI_1386770_speech_with_music	ava_-FaXLcSFjUI_1386770_speech_with_music	True	voice	1	none	clean	signal_pipeline	5	3	5	5	5	False	clean
S4_ava_ava_-FaXLcSFjUI_1386770_speech_with_music_clean	S4	ava	S4: none on ava/ava_-FaXLcSFjUI_1386770_speech_with_music	ava_-FaXLcSFjUI_1386770_speech_with_music	True	voice	1	none	clean	gemini_2_5_flash	4	3	5	4	3	False	clean
S4_ava_ava_-FaXLcSFjUI_1490340_speech_with_music_severity0.05	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1490340_speech_with_music	ava_-FaXLcSFjUI_1490340_speech_with_music	True	voice	1	artifact_inject	severity=0.05	signal_pipeline	5	5	5	5	5	False	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1490340_speech_with_music_severity0.05	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1490340_speech_with_music	ava_-FaXLcSFjUI_1490340_speech_with_music	True	voice	1	artifact_inject	severity=0.05	gemini_2_5_flash	5	3	5	5	3	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1490340_speech_with_music_severity0.1	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1490340_speech_with_music	ava_-FaXLcSFjUI_1490340_speech_with_music	True	voice	1	artifact_inject	severity=0.1	signal_pipeline	5	5	5	5	5	False	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1490340_speech_with_music_severity0.1	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1490340_speech_with_music	ava_-FaXLcSFjUI_1490340_speech_with_music	True	voice	1	artifact_inject	severity=0.1	gemini_2_5_flash	5	2	5	3	3	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1490340_speech_with_music_severity0.15	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1490340_speech_with_music	ava_-FaXLcSFjUI_1490340_speech_with_music	True	voice	1	artifact_inject	severity=0.15	signal_pipeline	5	5	5	5	5	False	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1490340_speech_with_music_severity0.15	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1490340_speech_with_music	ava_-FaXLcSFjUI_1490340_speech_with_music	True	voice	1	artifact_inject	severity=0.15	gemini_2_5_flash	5	3	5	5	3	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1490340_speech_with_music_severity0.2	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1490340_speech_with_music	ava_-FaXLcSFjUI_1490340_speech_with_music	True	voice	1	artifact_inject	severity=0.2	signal_pipeline	5	5	5	5	5	False	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1490340_speech_with_music_severity0.2	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1490340_speech_with_music	ava_-FaXLcSFjUI_1490340_speech_with_music	True	voice	1	artifact_inject	severity=0.2	gemini_2_5_flash	5	2	5	1	3	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1490340_speech_with_music_severity0.3	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1490340_speech_with_music	ava_-FaXLcSFjUI_1490340_speech_with_music	True	voice	1	artifact_inject	severity=0.3	signal_pipeline	5	5	5	5	5	False	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1490340_speech_with_music_severity0.3	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1490340_speech_with_music	ava_-FaXLcSFjUI_1490340_speech_with_music	True	voice	1	artifact_inject	severity=0.3	gemini_2_5_flash	5	3	5	5	3	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1490340_speech_with_music_severity0.4	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1490340_speech_with_music	ava_-FaXLcSFjUI_1490340_speech_with_music	True	voice	1	artifact_inject	severity=0.4	signal_pipeline	5	5	5	5	5	False	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1490340_speech_with_music_severity0.4	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1490340_speech_with_music	ava_-FaXLcSFjUI_1490340_speech_with_music	True	voice	1	artifact_inject	severity=0.4	gemini_2_5_flash	5	3	5	3	3	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1490340_speech_with_music_severity0.5	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1490340_speech_with_music	ava_-FaXLcSFjUI_1490340_speech_with_music	True	voice	1	artifact_inject	severity=0.5	signal_pipeline	5	5	5	5	5	False	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1490340_speech_with_music_severity0.5	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1490340_speech_with_music	ava_-FaXLcSFjUI_1490340_speech_with_music	True	voice	1	artifact_inject	severity=0.5	gemini_2_5_flash	5	2	5	2	3	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1490340_speech_with_music_severity0.7	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1490340_speech_with_music	ava_-FaXLcSFjUI_1490340_speech_with_music	True	voice	1	artifact_inject	severity=0.7	signal_pipeline	5	5	5	5	5	False	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1490340_speech_with_music_severity0.7	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1490340_speech_with_music	ava_-FaXLcSFjUI_1490340_speech_with_music	True	voice	1	artifact_inject	severity=0.7	gemini_2_5_flash	5	2	5	5	3	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1490340_speech_with_music_severity0.9	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1490340_speech_with_music	ava_-FaXLcSFjUI_1490340_speech_with_music	True	voice	1	artifact_inject	severity=0.9	signal_pipeline	5	5	5	5	5	False	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1490340_speech_with_music_severity0.9	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1490340_speech_with_music	ava_-FaXLcSFjUI_1490340_speech_with_music	True	voice	1	artifact_inject	severity=0.9	gemini_2_5_flash	5	3	5	5	5	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1490340_speech_with_music_severity1.0	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1490340_speech_with_music	ava_-FaXLcSFjUI_1490340_speech_with_music	True	voice	1	artifact_inject	severity=1.0	signal_pipeline	5	5	5	5	5	False	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1490340_speech_with_music_severity1.0	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1490340_speech_with_music	ava_-FaXLcSFjUI_1490340_speech_with_music	True	voice	1	artifact_inject	severity=1.0	gemini_2_5_flash	5	3	5	5	3	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1490340_speech_with_music_clean	S4	ava	S4: none on ava/ava_-FaXLcSFjUI_1490340_speech_with_music	ava_-FaXLcSFjUI_1490340_speech_with_music	True	voice	1	none	clean	signal_pipeline	5	5	5	5	5	True	clean
S4_ava_ava_-FaXLcSFjUI_1490340_speech_with_music_clean	S4	ava	S4: none on ava/ava_-FaXLcSFjUI_1490340_speech_with_music	ava_-FaXLcSFjUI_1490340_speech_with_music	True	voice	1	none	clean	gemini_2_5_flash	5	3	5	5	3	False	clean
S4_ava_ava_-FaXLcSFjUI_1764020_speech_with_music_severity0.05	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1764020_speech_with_music	ava_-FaXLcSFjUI_1764020_speech_with_music	True	voice	1	artifact_inject	severity=0.05	signal_pipeline	5	2	5	5	5	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1764020_speech_with_music_severity0.05	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1764020_speech_with_music	ava_-FaXLcSFjUI_1764020_speech_with_music	True	voice	1	artifact_inject	severity=0.05	gemini_2_5_flash	5	3	5	4	3	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1764020_speech_with_music_severity0.1	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1764020_speech_with_music	ava_-FaXLcSFjUI_1764020_speech_with_music	True	voice	1	artifact_inject	severity=0.1	signal_pipeline	5	2	5	5	5	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1764020_speech_with_music_severity0.1	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1764020_speech_with_music	ava_-FaXLcSFjUI_1764020_speech_with_music	True	voice	1	artifact_inject	severity=0.1	gemini_2_5_flash	5	2	5	5	3	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1764020_speech_with_music_severity0.15	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1764020_speech_with_music	ava_-FaXLcSFjUI_1764020_speech_with_music	True	voice	1	artifact_inject	severity=0.15	signal_pipeline	5	2	5	5	5	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1764020_speech_with_music_severity0.15	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1764020_speech_with_music	ava_-FaXLcSFjUI_1764020_speech_with_music	True	voice	1	artifact_inject	severity=0.15	gemini_2_5_flash	5	3	5	5	3	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1764020_speech_with_music_severity0.2	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1764020_speech_with_music	ava_-FaXLcSFjUI_1764020_speech_with_music	True	voice	1	artifact_inject	severity=0.2	signal_pipeline	5	2	5	5	5	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1764020_speech_with_music_severity0.2	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1764020_speech_with_music	ava_-FaXLcSFjUI_1764020_speech_with_music	True	voice	1	artifact_inject	severity=0.2	gemini_2_5_flash	5	3	5	5	3	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1764020_speech_with_music_severity0.3	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1764020_speech_with_music	ava_-FaXLcSFjUI_1764020_speech_with_music	True	voice	1	artifact_inject	severity=0.3	signal_pipeline	5	2	5	5	5	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1764020_speech_with_music_severity0.3	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1764020_speech_with_music	ava_-FaXLcSFjUI_1764020_speech_with_music	True	voice	1	artifact_inject	severity=0.3	gemini_2_5_flash	5	3	5	5	3	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1764020_speech_with_music_severity0.4	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1764020_speech_with_music	ava_-FaXLcSFjUI_1764020_speech_with_music	True	voice	1	artifact_inject	severity=0.4	signal_pipeline	5	2	5	5	5	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1764020_speech_with_music_severity0.4	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1764020_speech_with_music	ava_-FaXLcSFjUI_1764020_speech_with_music	True	voice	1	artifact_inject	severity=0.4	gemini_2_5_flash	5	3	5	5	1	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1764020_speech_with_music_severity0.5	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1764020_speech_with_music	ava_-FaXLcSFjUI_1764020_speech_with_music	True	voice	1	artifact_inject	severity=0.5	signal_pipeline	5	2	5	5	5	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1764020_speech_with_music_severity0.5	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1764020_speech_with_music	ava_-FaXLcSFjUI_1764020_speech_with_music	True	voice	1	artifact_inject	severity=0.5	gemini_2_5_flash	5	3	5	5	3	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1764020_speech_with_music_severity0.7	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1764020_speech_with_music	ava_-FaXLcSFjUI_1764020_speech_with_music	True	voice	1	artifact_inject	severity=0.7	signal_pipeline	5	2	5	5	5	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1764020_speech_with_music_severity0.7	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1764020_speech_with_music	ava_-FaXLcSFjUI_1764020_speech_with_music	True	voice	1	artifact_inject	severity=0.7	gemini_2_5_flash	5	2	4	5	3	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1764020_speech_with_music_severity0.9	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1764020_speech_with_music	ava_-FaXLcSFjUI_1764020_speech_with_music	True	voice	1	artifact_inject	severity=0.9	signal_pipeline	5	2	5	5	5	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1764020_speech_with_music_severity0.9	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1764020_speech_with_music	ava_-FaXLcSFjUI_1764020_speech_with_music	True	voice	1	artifact_inject	severity=0.9	gemini_2_5_flash	5	3	5	5	3	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1764020_speech_with_music_severity1.0	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1764020_speech_with_music	ava_-FaXLcSFjUI_1764020_speech_with_music	True	voice	1	artifact_inject	severity=1.0	signal_pipeline	5	2	5	5	5	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1764020_speech_with_music_severity1.0	S4	ava	S4: artifact_inject on ava/ava_-FaXLcSFjUI_1764020_speech_with_music	ava_-FaXLcSFjUI_1764020_speech_with_music	True	voice	1	artifact_inject	severity=1.0	gemini_2_5_flash	5	3	5	5	5	True	artifact_inject
S4_ava_ava_-FaXLcSFjUI_1764020_speech_with_music_clean	S4	ava	S4: none on ava/ava_-FaXLcSFjUI_1764020_speech_with_music	ava_-FaXLcSFjUI_1764020_speech_with_music	True	voice	1	none	clean	signal_pipeline	5	4	5	5	5	False	clean
S4_ava_ava_-FaXLcSFjUI_1764020_speech_with_music_clean	S4	ava	S4: none on ava/ava_-FaXLcSFjUI_1764020_speech_with_music	ava_-FaXLcSFjUI_1764020_speech_with_music	True	voice	1	none	clean	gemini_2_5_flash	5	3	5	5	3	False	clean
S4_ava_ava_-IELREHX_js_0937440_speech_with_music_severity0.05	S4	ava	S4: artifact_inject on ava/ava_-IELREHX_js_0937440_speech_with_music	ava_-IELREHX_js_0937440_speech_with_music	True	voice	1	artifact_inject	severity=0.05	signal_pipeline	5	2	5	5	5	True	artifact_inject
S4_ava_ava_-IELREHX_js_0937440_speech_with_music_severity0.05	S4	ava	S4: artifact_inject on ava/ava_-IELREHX_js_0937440_speech_with_music	ava_-IELREHX_js_0937440_speech_with_music	True	voice	1	artifact_inject	severity=0.05	gemini_2_5_flash	5	3	5	5	5	True	artifact_inject
S4_ava_ava_-IELREHX_js_0937440_speech_with_music_severity0.1	S4	ava	S4: artifact_inject on ava/ava_-IELREHX_js_0937440_speech_with_music	ava_-IELREHX_js_0937440_speech_with_music	True	voice	1	artifact_inject	severity=0.1	signal_pipeline	5	2	5	5	5	True	artifact_inject
S4_ava_ava_-IELREHX_js_0937440_speech_with_music_severity0.1	S4	ava	S4: artifact_inject on ava/ava_-IELREHX_js_0937440_speech_with_music	ava_-IELREHX_js_0937440_speech_with_music	True	voice	1	artifact_inject	severity=0.1	gemini_2_5_flash	5	3	5	5	5	True	artifact_inject
S4_ava_ava_-IELREHX_js_0937440_speech_with_music_severity0.15	S4	ava	S4: artifact_inject on ava/ava_-IELREHX_js_0937440_speech_with_music	ava_-IELREHX_js_0937440_speech_with_music	True	voice	1	artifact_inject	severity=0.15	signal_pipeline	5	2	5	5	5	True	artifact_inject
S4_ava_ava_-IELREHX_js_0937440_speech_with_music_severity0.15	S4	ava	S4: artifact_inject on ava/ava_-IELREHX_js_0937440_speech_with_music	ava_-IELREHX_js_0937440_speech_with_music	True	voice	1	artifact_inject	severity=0.15	gemini_2_5_flash	5	3	4	5	3	True	artifact_inject
S4_ava_ava_-IELREHX_js_0937440_speech_with_music_severity0.2	S4	ava	S4: artifact_inject on ava/ava_-IELREHX_js_0937440_speech_with_music	ava_-IELREHX_js_0937440_speech_with_music	True	voice	1	artifact_inject	severity=0.2	signal_pipeline	5	2	5	5	5	True	artifact_inject
S4_ava_ava_-IELREHX_js_0937440_speech_with_music_severity0.2	S4	ava	S4: artifact_inject on ava/ava_-IELREHX_js_0937440_speech_with_music	ava_-IELREHX_js_0937440_speech_with_music	True	voice	1	artifact_inject	severity=0.2	gemini_2_5_flash	5	3	5	5	5	True	artifact_inject
S4_ava_ava_-IELREHX_js_0937440_speech_with_music_severity0.3	S4	ava	S4: artifact_inject on ava/ava_-IELREHX_js_0937440_speech_with_music	ava_-IELREHX_js_0937440_speech_with_music	True	voice	1	artifact_inject	severity=0.3	signal_pipeline	5	2	5	5	5	True	artifact_inject
S4_ava_ava_-IELREHX_js_0937440_speech_with_music_severity0.3	S4	ava	S4: artifact_inject on ava/ava_-IELREHX_js_0937440_speech_with_music	ava_-IELREHX_js_0937440_speech_with_music	True	voice	1	artifact_inject	severity=0.3	gemini_2_5_flash	5	3	4	5	5	True	artifact_inject
S4_ava_ava_-IELREHX_js_0937440_speech_with_music_severity0.4	S4	ava	S4: artifact_inject on ava/ava_-IELREHX_js_0937440_speech_with_music	ava_-IELREHX_js_0937440_speech_with_music	True	voice	1	artifact_inject	severity=0.4	signal_pipeline	5	2	5	5	5	True	artifact_inject
S4_ava_ava_-IELREHX_js_0937440_speech_with_music_severity0.4	S4	ava	S4: artifact_inject on ava/ava_-IELREHX_js_0937440_speech_with_music	ava_-IELREHX_js_0937440_speech_with_music	True	voice	1	artifact_inject	severity=0.4	gemini_2_5_flash	5	3	5	5	3	True	artifact_inject
S4_ava_ava_-IELREHX_js_0937440_speech_with_music_severity0.5	S4	ava	S4: artifact_inject on ava/ava_-IELREHX_js_0937440_speech_with_music	ava_-IELREHX_js_0937440_speech_with_music	True	voice	1	artifact_inject	severity=0.5	signal_pipeline	5	2	5	5	5	True	artifact_inject
